cell_idx,particle_id,x,y,z
761,195,111.675003,661.145996,741.617981
761,484,144.130005,648.333008,748.408997
761,1268,162.733994,672.987976,738.666992
761,3798,127.467003,627.679993,739.026001
861,3254,143.705994,652.843018,896.536987
861,3596,113.334000,641.200012,874.432007
961,1219,103.961998,604.247009,949.906982
961,1749,181.022995,672.763977,959.310974
961,2553,156.061996,684.193970,939.518005
961,2576,121.609001,613.096985,919.375000
71,2281,115.324997,704.559998,42.750999
71,3076,115.766998,736.479004,83.668999
71,3314,135.158997,749.526001,4.362000
71,3547,150.065002,719.603027,8.323000
171,1410,166.535004,797.028992,115.652000
171,2708,102.750000,777.450989,129.807999
171,3887,198.184998,755.236023,183.266998
271,138,129.292999,718.366028,209.231995
271,294,154.880005,796.518005,230.764999
271,714,155.285995,790.914001,263.475006
271,2929,126.822998,733.880005,209.675995
271,3160,199.850998,745.484009,221.352005
371,793,182.470001,721.468994,340.485992
371,2023,147.179001,731.357971,384.503998
371,2358,152.927002,745.869019,305.412994
371,2645,110.343002,710.494019,389.863007
371,3514,164.104004,710.138000,354.134003
471,175,146.975998,730.950989,428.209015
471,1889,149.656998,743.317993,429.217010
471,2669,166.899002,760.981995,455.860992
471,3517,199.063995,779.432983,459.303986
571,2892,113.736000,735.926025,550.351013
571,3621,189.908997,773.497009,588.622009
671,239,150.492996,711.689026,648.984009
671,1232,173.570007,791.361023,691.869995
671,2179,105.213997,795.414001,623.190979
671,2191,146.871002,758.456970,692.250000
671,2291,101.132004,745.770996,699.659973
671,2295,127.792000,730.077026,665.650024
671,2617,155.350006,798.606018,626.119019
671,3085,106.896004,724.807983,663.851013
771,701,160.960007,718.888000,779.349976
771,920,155.016998,782.327026,703.706970
771,1816,119.884003,754.820007,750.935974
771,3761,192.223999,738.593994,768.335022
871,295,101.258003,734.710022,841.510986
871,538,178.457001,722.104980,812.510986
871,1103,144.677002,783.572021,851.091003
971,13,186.964996,733.151001,989.338013
971,1615,124.502998,799.843018,990.026978
81,931,165.544998,809.372986,81.940002
81,3359,100.107002,890.328979,21.782000
181,533,156.294998,840.130005,150.940994
181,666,120.760002,830.648010,109.619003
181,3197,123.574997,854.525024,118.526001
181,3412,108.963997,868.263977,149.069000
281,1221,110.904999,898.260010,211.328995
281,1495,138.069000,824.392029,294.562012
281,1837,107.671997,822.961975,226.662003
281,2195,131.764999,861.004028,281.825012
281,2445,177.738007,816.456970,227.992004
281,2802,156.873001,876.823975,249.662994
281,3962,125.566002,881.768982,292.319000
381,833,143.429001,843.103027,337.135986
381,1436,143.908997,813.146973,350.074005
381,3212,100.030998,832.187012,315.988007
381,3690,172.763000,898.156982,352.421997
381,3729,192.565002,813.080017,333.996002
481,1827,198.459000,830.130981,472.657990
481,2156,164.205002,899.119995,463.822998
481,2754,164.225006,810.992981,467.592010
581,830,140.766006,865.710999,516.768005
581,1116,122.277000,808.408997,592.781006
581,3353,100.695000,856.075989,579.903015
581,3915,185.807999,845.679993,511.433990
681,1377,193.410995,839.229004,657.169006
681,2257,192.548996,896.190002,635.908997
681,2481,129.119003,880.229004,612.218994
681,2504,169.162994,863.570007,683.403992
681,4079,115.110001,868.367004,649.921021
781,1766,106.587997,832.856018,737.971985
781,2592,136.681000,881.713989,790.002014
881,343,140.401001,804.577026,895.728027
881,1469,181.746002,853.252014,879.745972
881,1893,174.727005,844.966003,869.460022
881,1999,101.013000,862.132996,832.960022
881,2623,188.138000,839.991028,818.606018
881,3924,194.218002,827.348999,844.213989
981,923,199.199005,890.627014,962.575989
981,1215,105.365997,804.823975,923.929993
981,1470,159.470993,829.179993,992.237976
981,2162,146.464005,814.393005,914.770020
981,2228,118.399002,816.307007,929.169006
981,3859,160.231995,804.767029,957.471008
91,1021,135.718994,928.023987,18.400999
91,2229,103.913002,943.052979,58.431999
91,3345,112.037003,906.318970,48.938999
191,2762,191.447006,996.388000,104.922997
191,3084,198.223999,981.771973,195.242996
291,474,167.977997,933.059998,233.955002
291,525,124.112999,911.440979,245.218994
291,739,154.341995,923.601013,222.623993
291,2438,102.264000,921.424988,253.811996
291,2747,127.542999,994.366028,297.102997
391,41,135.740005,909.768005,332.471985
391,2891,170.740005,902.299011,326.078003
391,2931,174.845993,971.247009,392.727997
391,3184,191.626999,934.828979,385.459015
391,3628,120.912003,945.710022,334.410004
491,694,111.553001,992.432983,401.843994
491,1261,185.115005,913.692993,480.821991
491,1775,122.109001,984.200989,444.182007
491,2452,188.423996,989.435974,480.855011
491,3271,127.385002,992.703979,433.863007
591,596,155.354996,980.497009,557.192993
591,602,180.561005,969.908020,562.820984
591,883,125.644997,921.893982,564.338013
591,894,149.326996,991.778015,593.421997
591,1360,113.342003,964.557983,595.182007
591,3311,141.727005,920.018982,514.163025
591,4065,106.535004,954.244019,570.568970
691,2124,120.639000,953.750000,666.926025
691,2402,155.567001,934.268982,653.685974
691,3454,149.007996,931.254028,624.148987
691,3976,178.572998,987.265015,623.494019
791,383,111.435997,929.757019,737.340027
791,404,132.445999,978.104980,743.234009
791,3398,193.856995,922.356018,745.554993
791,3996,170.820007,907.468018,753.780029
891,1254,125.997002,931.208984,847.284973
891,1335,110.519997,913.427979,848.987000
891,1861,191.203995,974.406982,852.640015
891,2029,108.365997,911.197998,819.684998
991,27,108.578003,983.447021,985.278992
991,177,167.742004,914.942993,905.056030
991,226,134.671005,952.073975,986.638977
991,2313,164.660004,986.585999,941.906982
991,2918,119.611000,914.317017,923.564026
2,214,272.640991,61.271000,21.563000
2,1472,229.263000,12.436000,47.877998
2,2584,200.128006,61.915001,51.439999
2,3326,250.473007,32.026001,62.271000
102,991,233.320999,1.591000,144.302002
102,1304,262.165009,96.184998,146.248993
102,1667,267.436005,55.358002,193.438995
202,1292,222.570007,16.070000,226.783997
202,2074,231.395004,77.660004,240.220001
302,646,267.906006,16.073999,319.632996
302,668,204.606003,88.316002,316.881989
302,2662,207.005997,86.218002,301.195007
302,2823,200.457993,66.278000,372.416992
402,1789,209.436996,79.523003,475.647003
402,3572,221.737000,72.753998,448.877991
402,4024,206.613998,48.800999,481.450012
502,242,290.500000,48.098000,553.934998
502,1365,271.631012,1.939000,561.208984
602,1905,248.356995,49.969002,621.070007
602,1959,254.311005,81.860001,649.539001
602,4059,202.917007,42.117001,653.814026
702,908,260.983002,28.115999,798.119995
702,1097,233.518997,36.167999,785.708984
702,2322,240.406998,44.532001,708.070007
702,2685,225.613007,86.838997,768.580994
802,1752,201.470001,0.649000,829.598999
802,2024,201.699997,32.290001,881.533997
802,2094,239.190994,2.146000,885.218018
802,2978,220.455002,91.841003,825.697021
902,117,277.440002,57.981998,904.791992
902,331,294.838013,35.750999,922.442017
902,600,263.649994,86.372002,999.377014
902,2621,269.975006,35.612000,953.625977
12,184,237.192993,100.723999,14.080000
12,1711,236.884003,185.783997,45.916000
12,2887,251.806000,168.615005,72.128998
12,2993,242.880997,155.018005,87.821999
12,3718,299.298004,198.785995,91.139999
112,38,219.035995,137.042999,112.707001
112,1047,242.358994,101.655998,138.371002
112,2673,271.187012,195.414001,174.929993
112,3148,253.582001,161.343994,155.218994
112,3907,231.052002,115.910004,163.524994
212,1180,223.177002,126.608002,220.804001
312,392,227.044006,174.654007,389.421997
312,426,260.570007,136.470993,336.281006
312,950,212.468994,150.927994,372.536011
312,1479,273.714996,182.858002,313.976013
312,2027,286.911011,141.259003,395.196014
312,2803,248.406006,113.208000,312.408997
412,465,201.376007,192.388000,471.364990
412,636,298.135010,115.584999,458.510010
412,3534,266.282990,196.000000,488.875000
512,1559,249.104004,128.123993,512.098022
512,2704,297.140991,176.878006,519.554016
512,3363,217.436996,115.774002,522.672974
512,3606,261.497009,139.593002,556.471008
512,4030,240.748001,197.319000,560.968018
612,2867,232.104004,142.832001,634.143982
612,3100,286.246002,147.110992,628.507996
612,3283,286.382996,195.509003,633.911011
612,3524,281.169006,180.548996,640.177002
612,3748,286.806000,134.477005,676.481995
712,51,236.158005,148.546005,757.265991
712,489,251.811996,145.274994,752.882019
712,1772,274.342987,106.060997,752.533997
712,1829,232.251007,170.729004,730.544983
712,2442,232.459000,146.298996,790.419006
712,3121,282.851990,191.981995,779.971008
712,3298,285.140991,120.660004,780.447998
712,3837,282.394012,139.979996,780.552979
712,4040,288.901001,141.330994,732.757996
812,796,273.334991,160.112000,845.306030
812,825,258.556000,169.389999,800.283997
812,1447,282.886993,162.225006,815.153015
812,1451,254.184998,138.505005,828.051025
812,3168,213.220993,135.348999,801.828979
912,1865,209.516006,116.357002,944.356995
912,2307,259.837006,179.761002,941.877991
912,2706,207.807999,143.029007,967.567993
22,180,200.686996,298.248993,58.964001
22,2083,218.794998,210.837997,77.522003
122,1751,228.205994,292.075989,199.014999
122,1874,214.479996,276.292999,166.649994
222,389,270.291992,296.747009,260.617004
222,604,298.164001,206.914993,283.238007
322,215,258.704010,258.753998,352.875000
322,473,252.076996,220.108994,301.154999
322,654,243.559998,265.638000,374.915985
322,1205,201.966995,232.744995,326.811005
322,1374,276.690002,280.049011,325.808990
322,1542,229.871994,293.033997,344.058990
322,1678,218.701004,283.666992,364.197998
322,2478,227.886993,246.412003,345.234009
322,3952,251.535995,298.880005,355.972992
422,670,204.729004,247.593002,444.782013
422,1507,221.128006,233.477005,443.217010
422,3009,277.746002,211.550003,452.261993
522,733,242.207993,262.001007,551.622986
522,1395,283.362000,214.466995,577.390015
522,1454,247.597000,226.634995,507.954987
522,1648,263.735992,204.496002,554.728027
522,3117,205.429993,245.785004,595.518005
622,679,230.557999,290.136993,698.914001
622,1087,294.846008,296.782013,609.437012
622,2042,246.843994,275.601013,624.307007
622,3785,289.048004,208.783997,639.914978
722,303,219.914001,242.509003,700.987976
722,770,244.772003,202.923996,784.413025
722,913,226.190994,282.898010,747.231018
722,1220,208.712997,270.424011,755.755981
722,1476,220.703995,285.893005,751.057007
822,2611,272.498993,257.911011,899.447021
822,3316,207.237000,266.684998,851.159973
922,540,274.821991,268.592010,951.564026
922,1718,296.412994,271.221985,936.481018
922,1879,262.279999,270.278992,902.242004
922,2466,288.597992,239.832001,940.578979
32,2301,288.263000,366.802002,2.763000
32,2736,258.042999,390.660004,51.043999
32,2791,281.114014,342.854004,93.210999
32,3226,231.145004,357.606995,68.827003
132,736,287.756012,352.471985,198.688004
232,2877,278.221985,338.424011,209.229004
232,3956,243.697998,397.162994,277.734009
332,3864,251.220993,302.996002,337.100006
332,4086,270.505005,324.235992,351.334991
432,658,217.537003,339.632996,480.126007
432,1058,260.894012,329.972992,456.497986
432,2876,269.938995,340.053009,472.412994
432,3375,273.158997,320.600006,467.346985
532,190,248.113007,338.140015,582.512024
532,1091,253.727005,350.459991,517.385986
532,2164,235.272995,386.657990,577.197021
532,3248,217.582993,371.059998,585.672974
532,3301,299.201996,327.044006,564.140991
632,1118,290.799988,364.110992,629.390991
632,1574,252.563004,320.598999,640.479980
632,1895,280.045013,381.391998,664.390991
632,3048,264.131989,369.649994,646.104980
632,3240,237.397003,392.791992,694.968018
632,3762,260.584991,383.924988,695.856018
732,278,201.645004,380.126007,770.635010
732,460,283.401001,307.171997,739.257019
732,1150,296.487000,395.842987,715.351013
732,4087,240.914001,369.079987,718.270020
832,893,248.044006,379.578003,827.687988
832,1152,293.574005,338.235992,851.674011
832,1984,255.156998,343.713989,881.684998
832,2605,272.903992,375.279999,888.893005
832,3245,210.175995,308.256989,842.874023
932,442,298.605011,302.911987,955.906982
932,890,285.578003,399.674988,979.620972
932,2967,286.294006,319.410004,993.395020
932,3308,247.981995,346.959015,999.838989
932,3394,289.325989,312.846985,959.096008
932,3860,257.048004,317.351013,959.856018
42,1637,251.085007,402.260010,23.490000
42,2500,208.143997,473.756989,3.182000
42,3399,225.550995,423.118011,95.619003
42,3409,215.751999,419.317993,49.308998
42,3420,203.574005,490.485992,75.956001
142,629,231.983002,407.368988,119.510002
142,1990,220.977005,409.162994,108.732002
142,2286,258.450012,446.135010,151.044998
142,3613,230.552994,466.889008,133.570999
242,2540,207.539993,487.863007,284.252014
242,3180,237.537003,473.998993,232.998993
242,3867,209.483994,408.220001,294.929993
342,2539,201.292007,466.362000,304.912994
342,3146,270.852997,439.959015,332.140991
342,3188,231.748001,449.243011,365.031006
342,3255,211.322998,467.165985,344.825012
442,706,277.014008,448.003998,487.424011
442,968,216.860001,413.931000,498.368988
442,1818,299.006012,446.891998,442.100006
442,1920,254.539993,485.824005,410.708008
542,261,229.035995,442.080994,589.814026
542,3351,232.822006,473.200989,586.625977
642,1426,213.921997,408.654999,677.997986
642,1891,242.505997,443.898010,606.491028
642,2457,277.968994,402.557007,624.814026
642,2502,239.110001,465.532990,698.317017
742,902,267.681000,433.566010,731.414978
742,1634,256.066986,433.833008,757.273987
742,3062,224.858994,491.471985,739.554016
842,740,229.716995,461.649994,884.184021
942,2006,250.546005,408.513000,991.388977
942,2079,246.837006,420.373993,918.455017
942,2267,270.907013,403.320007,902.500977
52,377,205.656998,538.526001,29.162001
52,859,280.114990,590.796997,26.705999
52,1405,241.238007,589.851013,61.865002
52,2200,246.063995,547.346985,49.791000
52,2946,210.487000,596.994995,58.470001
52,3463,243.815994,570.440979,72.699997
52,3896,264.446991,564.505981,58.384998
152,80,288.477997,579.429993,167.664001
152,83,270.084015,519.773010,196.643005
152,1135,268.115997,566.908020,189.167007
152,1359,244.996994,523.270996,132.679993
152,2203,253.690002,505.636993,159.330994
152,2444,212.972000,548.041016,142.783005
152,2527,238.175995,572.153992,109.751999
152,3053,256.942993,532.312012,173.268005
152,3591,297.252991,592.101990,118.348999
252,967,233.492004,532.273010,239.057007
252,1160,232.931000,563.747986,254.395004
252,2575,268.687988,574.103027,248.608002
252,2609,254.619995,555.090027,297.527008
352,866,219.223007,516.544006,345.475006
352,996,222.944000,575.640015,319.436005
352,2130,217.876999,545.443970,377.105011
352,2950,216.720993,503.826996,319.752014
352,3150,265.575989,528.283020,383.207001
452,672,276.596985,571.791016,409.005005
452,1199,222.682007,573.982971,487.902008
452,1733,279.089996,568.948975,439.058990
452,2114,293.480011,569.195007,457.734985
452,2303,266.944000,539.913025,406.623993
452,3045,248.354004,537.760010,474.681000
452,3736,279.023987,508.588989,447.433014
552,100,200.498001,514.484009,512.408020
552,220,263.256012,583.814026,575.543030
552,891,267.832001,559.593994,517.786987
552,2011,266.959015,542.281006,553.038025
552,2529,236.546005,513.919983,580.724976
652,336,201.223007,582.286987,612.187988
652,1096,282.839996,520.971008,624.229980
652,2462,236.035004,513.875000,605.918030
652,2550,261.105988,574.153015,685.195007
652,2846,218.496994,550.952026,647.351990
652,2964,216.084000,506.751007,611.013000
652,3651,211.376007,559.013977,608.473022
752,856,263.510010,568.565002,749.969971
752,2013,222.039001,505.601990,765.309998
752,2784,255.945007,527.565002,769.336975
752,3101,249.567993,505.384003,783.890991
752,3230,284.380005,526.859009,713.335999
752,3381,239.914993,539.302979,735.356018
852,241,279.138000,503.799988,874.778992
852,774,231.906006,549.844971,897.458984
852,941,246.938995,547.932983,820.375977
852,2126,274.988007,565.203979,835.054993
852,3227,252.289001,556.020020,830.075989
952,91,292.144012,595.226013,924.624023
952,317,267.867004,560.525024,974.513977
952,2293,296.438995,582.244019,955.828003
62,1222,235.634995,648.812012,91.107002
62,3861,254.813004,671.257996,28.363001
162,517,211.057999,659.901978,140.524994
162,1669,287.153015,620.872009,182.742996
162,3854,245.714996,660.385010,164.917999
262,25,242.332001,649.161011,230.207993
262,750,242.033997,606.919006,259.451996
262,1364,263.062988,630.742981,297.399994
262,2755,206.264999,673.260010,204.781998
262,4008,228.751999,658.499023,207.457993
362,165,236.427994,691.198975,337.915985
362,382,224.322006,677.406982,301.648010
362,1980,275.842010,615.117004,343.885010
362,3799,248.746994,615.125000,324.606995
362,4070,261.542999,610.239990,389.971008
462,781,253.580002,601.614990,437.399994
462,945,213.662994,659.531006,421.299988
462,3567,252.470993,681.468018,471.041992
562,560,271.618988,677.356995,563.888000
562,1133,223.007004,630.190002,564.841003
562,2496,289.885986,662.973999,576.088989
562,2563,217.009003,632.711975,547.564026
662,631,257.352997,602.867004,640.885986
662,2063,271.618988,604.135986,636.299011
662,2069,286.140015,641.546021,693.385010
662,2072,283.040985,657.005981,648.122009
662,3019,223.102005,665.497986,687.427002
762,52,224.134995,661.276001,779.780029
762,99,224.488998,638.250000,765.533020
762,1038,272.063995,603.674988,725.083984
762,1604,246.057999,669.898987,735.398987
862,652,244.787994,648.133972,862.994019
862,1973,239.042007,639.465027,895.744995
862,2911,210.410004,672.986023,889.823975
862,3488,261.726013,685.432983,834.617981
962,348,264.325012,684.049011,920.184021
962,1241,242.927002,694.731018,951.630981
962,2246,258.773987,602.289001,935.482971
962,2560,236.018005,656.401001,941.616028
72,318,247.835007,730.247986,87.943001
72,1715,265.687012,773.419983,62.775002
72,2090,285.287994,711.336975,42.616001
72,2258,237.720993,731.578003,13.230000
172,734,250.266998,704.530029,198.289993
172,1814,241.421997,722.992981,127.777000
172,2806,268.259003,701.202026,187.623993
172,3145,247.240005,765.184021,150.362000
272,255,299.877991,725.742004,283.506989
272,467,208.576004,757.237976,257.419006
272,2776,247.160995,723.278992,228.087006
272,3722,289.847992,790.030029,215.028000
372,537,232.139999,740.385010,340.855988
372,709,257.584015,719.612000,339.450012
372,790,257.399994,758.846008,351.472992
372,1366,226.662003,720.255981,322.229004
372,1368,277.265015,723.757996,350.307007
372,1404,204.182007,766.539001,304.442993
372,1935,299.923004,721.018982,392.493988
372,3652,296.601990,702.906982,318.052002
472,313,250.501007,716.773010,487.480011
472,340,298.276001,786.971985,417.002991
472,579,244.042999,712.635010,438.674988
472,2061,296.177002,738.544006,499.540009
472,2108,268.244995,749.294983,433.143005
472,3405,242.320999,775.812988,414.407013
572,469,254.044998,797.659973,579.693970
572,2194,261.750000,774.124023,583.622986
572,2880,290.069000,741.206970,536.171997
572,3876,225.205002,702.747009,571.340027
672,590,234.779999,757.880981,632.843994
672,1247,263.362000,778.184021,621.346985
672,2441,270.243011,724.614990,611.499023
872,1847,220.953003,753.572998,846.242981
872,1961,228.080994,785.114014,809.125977
872,3337,262.035004,730.859009,814.473999
972,2031,206.658005,723.591003,969.518982
972,3115,236.891006,703.281006,987.221008
972,3473,260.346985,739.190002,939.812012
182,1528,270.175995,881.078003,108.702003
182,1595,209.735992,885.385010,104.172997
182,2913,251.473999,857.280029,183.378998
382,1276,214.337006,865.994019,372.559998
482,2181,230.641006,875.273010,426.964996
482,3103,228.776001,802.872986,451.677002
482,3332,279.976013,825.927979,463.391998
482,3510,268.825989,807.117981,411.091003
482,3935,286.772003,816.155029,490.440002
482,3995,288.536011,834.291992,460.088989
582,2141,262.901001,813.473022,522.718994
682,852,238.445007,885.578003,684.888000
682,2571,223.970001,844.408997,615.405029
682,2626,206.393005,880.166992,662.343018
782,134,249.990005,827.809021,759.044983
782,930,202.143997,847.507996,732.481018
782,1458,282.006989,827.539001,741.695007
782,1906,215.320999,884.700989,775.952026
782,2769,218.113998,818.853027,784.315002
782,2952,215.981995,870.338989,704.562988
882,10,210.888000,830.156006,816.000977
882,1105,224.434006,860.969971,852.135010
882,1388,238.977005,897.060974,886.278015
882,1430,250.082993,823.895020,805.864990
882,1707,275.484009,858.973022,816.690979
882,1985,222.649994,801.578003,822.059998
882,2184,233.733002,824.638000,883.455017
882,2695,285.941986,838.703003,884.163025
882,4027,287.981995,876.651001,803.765991
982,224,219.697006,888.935974,995.702026
982,758,233.278000,896.872986,915.291016
982,1163,213.542999,893.265991,946.205017
982,3005,287.209991,833.406982,966.114014
982,3036,201.205994,859.289001,996.421997
92,411,225.524002,994.038025,41.451000
92,1820,293.769989,957.635986,28.549999
192,681,284.091003,904.607971,105.254997
192,689,284.442993,928.715027,165.201996
192,862,269.338013,945.926025,169.406998
192,1726,269.609009,991.015015,151.737000
292,1710,295.230011,965.338989,280.737000
392,2446,263.563995,908.554993,379.056000
392,2809,239.158005,998.068970,338.582001
392,3955,293.742004,952.601990,328.971985
492,118,250.779007,930.419006,445.639008
492,505,253.602997,932.515015,498.338989
492,2287,287.529999,930.976013,432.906006
492,3728,245.921005,948.698975,443.582001
592,532,222.113007,922.148010,570.249023
592,607,279.381012,907.281006,573.254028
592,2589,294.667999,974.742004,570.190002
592,3490,292.773010,915.799988,531.268982
692,776,246.608002,905.781982,680.429016
692,1448,250.707993,991.903015,635.700012
792,922,218.054993,984.606995,752.693970
792,1883,267.869995,993.745972,705.315002
792,2369,238.205994,998.877014,733.960999
792,3070,287.614014,913.547974,773.598022
892,107,228.794998,965.554016,817.460022
892,349,266.358002,969.646973,879.382996
892,1392,274.134003,949.818970,823.570007
892,1660,255.339996,961.887024,833.184998
892,2604,225.319000,901.486023,877.315979
892,3118,279.584015,935.867004,859.663025
892,3137,238.548004,919.223999,894.820984
992,334,207.981995,984.895996,940.593994
992,3041,213.501007,988.703979,965.325989
992,3163,233.358994,916.190002,923.872986
992,3464,202.438004,920.617981,992.148987
992,3724,213.737000,979.794983,975.174011
3,273,360.506989,16.510000,34.087002
3,704,366.299988,70.177002,44.118999
103,2674,311.270996,73.098000,168.919998
203,1068,301.757996,25.799999,214.057007
203,2923,326.308990,97.782997,209.516006
203,3139,379.328003,78.633003,226.274002
203,3423,331.200989,74.874001,285.296997
203,3574,383.058014,75.519997,268.231995
203,3669,326.216003,33.457001,299.382996
303,1264,366.584991,51.049000,304.893005
303,2240,369.657013,65.744003,333.687012
303,2564,313.558014,50.117001,385.661011
303,2594,318.385986,94.471001,301.306000
403,553,390.171997,54.715000,460.630005
403,1140,358.653992,13.869000,486.587006
403,2304,392.015015,21.573999,430.819000
503,15,366.653992,48.507999,547.116028
503,3004,317.772003,98.872002,550.487976
603,372,302.199005,4.323000,622.203003
603,494,313.660004,75.477997,625.416016
603,2292,355.459991,61.603001,686.921021
703,414,360.911011,49.986000,723.643982
703,2484,325.109985,46.661999,751.489990
803,1040,322.433014,84.258003,855.283020
803,1348,312.824005,86.973999,830.992004
803,1590,364.009003,79.403000,858.643982
803,2460,372.584991,20.985001,874.643005
803,2893,320.748993,91.536003,837.674988
803,2945,390.203003,18.655001,840.257996
803,3858,349.035004,14.781000,805.822021
903,374,370.744995,22.051001,951.546021
903,840,358.636993,77.199997,999.309998
903,986,385.019989,78.167000,977.320984
903,1092,343.333008,85.442001,941.263977
903,1153,330.420013,54.327000,978.276001
903,2252,309.648987,64.507004,977.708008
903,2339,355.191010,33.664001,926.008972
903,2420,335.497986,24.032000,942.601990
903,3559,369.632996,11.673000,926.093018
13,875,322.376007,127.550003,84.443001
13,1362,328.531006,136.093002,77.376999
13,2972,303.835999,191.593002,74.672997
113,1864,308.291992,178.809006,179.813004
213,1962,388.872009,129.565994,269.919006
213,2824,302.696014,101.608002,254.485001
313,1489,370.429993,190.360992,390.963013
313,2204,345.432007,135.820007,348.601013
313,3427,351.053009,134.401001,333.789001
413,551,314.854004,156.552994,404.369995
413,952,311.927002,120.319000,497.910004
413,2087,380.570007,103.722000,478.006012
413,2163,344.520996,174.207001,493.359009
413,2859,330.528992,193.766998,435.527008
513,2912,398.708008,173.048004,549.349976
513,2917,361.197998,170.136993,570.284973
513,3989,318.915985,135.653000,526.737976
613,60,337.549988,188.625000,626.395020
613,757,358.143005,178.145996,696.343994
613,1115,378.726013,175.938004,640.353027
613,3263,380.183014,120.616997,650.638000
713,1564,397.300995,135.132996,798.169006
713,1755,388.226013,148.807999,740.966980
713,2078,357.902008,138.572998,748.622986
713,2705,307.690002,166.921997,712.307007
813,772,388.778015,189.498993,835.890991
813,2093,300.996002,108.978996,831.788025
813,2521,319.756012,112.332001,810.299011
813,2668,357.151001,151.371994,805.552002
913,1017,369.829010,169.192993,924.224976
913,1193,312.272003,156.087997,949.471008
913,1283,388.100006,191.662003,917.789978
913,3099,335.678009,128.929993,951.940979
23,1967,315.243988,235.270004,61.879002
23,2277,350.837006,261.881989,51.772999
23,2865,335.764008,275.165009,54.884998
23,3260,329.705994,215.593002,66.540001
23,3708,374.438995,238.151993,8.418000
123,424,303.911987,265.227997,104.087997
123,1066,365.127014,288.872986,116.124001
123,1312,367.764008,206.177002,145.264999
323,1958,358.345001,233.945999,355.295990
323,2530,304.641998,248.595001,323.122986
323,3525,322.964996,296.091003,389.411011
423,755,385.673004,290.891998,435.648987
423,1517,307.957001,294.821991,457.363007
423,2067,311.311005,255.210999,476.420990
423,3438,341.505005,230.401001,440.485992
523,762,318.302002,284.851990,532.580994
523,1340,391.145996,255.755997,582.393982
523,1422,333.398010,232.841003,579.375000
523,2151,306.153992,282.717987,512.947998
523,2431,354.613007,246.981003,543.591980
523,2603,310.311005,213.102997,588.276978
623,126,317.714996,297.218994,665.624023
623,395,384.977997,215.203003,649.622009
623,639,319.915009,229.998993,688.486023
723,376,359.114990,234.643997,791.380981
723,625,398.279999,242.964005,705.754028
723,1161,394.735992,288.273987,752.906006
723,1732,345.101990,273.221008,780.606018
723,3589,365.165985,247.748001,760.500000
823,738,361.819000,230.561996,811.075012
823,3640,377.881012,240.529999,892.318970
823,4011,329.619995,253.552002,823.606995
923,59,333.031006,287.712006,918.518982
33,87,318.864990,356.256012,67.640999
33,578,323.420013,384.760010,9.125000
33,1623,364.113007,374.048004,17.225000
33,2549,318.243988,346.088989,58.070999
133,1181,309.843994,395.463989,127.235001
233,381,359.309998,323.949005,293.809998
233,1189,354.352997,348.010986,295.776001
233,2048,378.289001,307.704987,220.166000
333,344,392.721008,349.983002,354.252014
333,837,351.529999,391.760010,349.252014
333,1314,376.816010,382.265991,322.451996
333,3630,364.899994,367.542999,312.257996
433,1633,383.955994,363.216003,410.799011
433,1887,300.161011,312.610992,415.248993
433,2399,359.048004,339.217987,420.277008
433,2919,383.255005,356.709015,419.321991
433,3769,360.251007,305.209991,483.191986
433,3815,370.213013,339.338013,427.779999
533,619,369.269989,329.292999,593.242004
533,708,332.700012,389.381012,520.619995
533,1031,376.963013,374.734985,591.958984
533,1568,312.907990,375.214996,598.513000
533,1762,352.342987,376.240997,578.961975
533,2047,387.585999,359.130005,551.518005
533,2243,382.306000,376.420013,545.814026
533,3014,373.562012,349.421997,505.730011
533,3329,301.635010,366.385986,537.827026
533,3374,304.471008,305.023010,576.541016
533,3590,329.485992,306.514008,526.859985
633,1055,346.967010,333.657990,694.072021
633,1187,367.058990,342.388000,628.094971
633,2829,312.415009,314.475006,655.453003
633,3022,327.963989,349.735992,625.370972
633,3275,317.674011,397.743011,671.848022
633,3727,347.174011,314.837006,688.767029
733,90,386.342987,398.789001,716.362976
733,1400,363.170990,345.096985,700.075989
733,2815,310.864990,351.940002,747.830994
733,3206,336.821014,379.684998,770.645020
733,3237,377.358002,371.821014,778.883972
733,3898,371.095001,375.488007,776.278015
833,116,399.009003,385.160004,835.562012
833,882,380.596985,372.808014,824.729004
833,1117,333.735992,314.617004,885.500000
833,1682,316.369995,316.893005,873.499023
833,2788,347.803986,331.316986,812.445984
833,3753,356.651001,317.723999,852.151978
933,874,388.552002,379.441986,994.174988
933,2373,300.208008,390.177002,963.208008
933,3553,341.407990,386.795013,912.010010
933,3713,334.084015,365.239990,910.945007
933,4037,374.779999,358.204010,909.414001
43,567,304.450989,487.846985,76.786003
43,939,354.005005,485.026001,0.744000
43,1504,345.403015,474.393005,2.368000
43,1724,348.583008,481.006012,53.622002
43,3659,343.308014,414.144012,27.389000
143,1037,311.377014,456.108002,138.240997
143,1095,376.553009,470.252991,128.128006
143,1373,394.649994,449.721008,113.040001
143,2723,338.167999,499.760010,176.819000
143,3127,392.153015,498.988007,173.828995
243,43,393.592010,414.533997,268.412994
243,2279,331.598999,465.908997,293.050995
243,2991,330.223999,435.144012,269.591003
243,3189,324.954987,466.324005,229.029999
343,358,384.112000,424.098999,322.458008
343,1113,379.074005,422.950012,346.518005
343,1213,362.450989,470.036011,316.162994
